customerid,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,cluster
48838,22,Male,25,3,5,26,Standard,Monthly,577,3,1,0
48839,59,Female,31,16,9,18,Premium,Quarterly,129,15,1,2
48840,50,Male,43,10,5,30,Standard,Quarterly,758,27,1,1
48841,59,Male,5,1,4,18,Standard,Annual,531,16,1,1
48842,20,Female,40,20,6,21,Premium,Monthly,538,16,1,2
48843,33,Male,35,9,5,19,Standard,Monthly,879,12,1,0
48844,65,Female,43,14,7,30,Standard,Quarterly,247,26,1,2
48845,20,Male,35,29,9,26,Premium,Annual,293,2,1,1
48846,44,Female,53,8,5,25,Basic,Quarterly,792,14,1,0
48847,29,Female,52,7,8,25,Premium,Annual,168,8,1,1
48848,44,Male,57,2,8,19,Basic,Quarterly,427,21,1,0
48849,18,Female,27,1,4,30,Standard,Quarterly,194,22,1,2
48850,23,Female,59,2,0,29,Standard,Annual,415,19,1,1
48851,51,Male,21,5,10,7,Basic,Annual,265,8,1,1
48852,55,Male,6,2,9,8,Basic,Annual,519,2,1,1
48853,54,Male,55,8,8,27,Basic,Quarterly,428,5,1,0
48854,62,Male,46,19,9,30,Standard,Monthly,532,22,1,0
48855,18,Female,13,30,8,23,Standard,Annual,240,24,1,1
48856,27,Male,41,14,8,18,Premium,Annual,837,11,1,1
48857,42,Female,44,13,9,25,Basic,Annual,411,2,1,1
48858,58,Female,60,19,8,21,Standard,Monthly,253,9,1,2
48859,20,Male,57,25,5,19,Basic,Monthly,943,14,1,0
48860,34,Female,48,25,6,27,Basic,Annual,582,19,1,1
48861,56,Male,32,26,5,27,Standard,Quarterly,345,28,1,1
48862,58,Male,24,27,9,26,Standard,Quarterly,386,15,1,1
48863,21,Male,48,15,5,22,Basic,Monthly,951,18,1,0
48864,37,Male,46,5,10,24,Premium,Annual,153,2,1,1
48865,31,Female,55,3,1,25,Premium,Monthly,211,21,1,2
48866,45,Female,56,8,7,16,Standard,Quarterly,363,12,1,2
48867,60,Female,24,24,2,27,Premium,Monthly,197,20,1,2
48868,44,Female,50,16,10,22,Basic,Monthly,120,2,1,0
48869,29,Male,45,14,8,19,Premium,Annual,546,22,1,1
48870,53,Female,53,26,6,19,Basic,Quarterly,971,9,1,0
48871,25,Female,49,14,7,27,Premium,Quarterly,626,12,1,2
48872,55,Female,23,17,0,24,Basic,Monthly,886,4,1,0
48873,54,Female,28,9,8,24,Basic,Monthly,213,9,1,0
48874,60,Female,30,16,8,19,Standard,Annual,359,3,1,1
48875,18,Male,58,19,6,26,Premium,Annual,791,12,1,1
48876,57,Female,35,1,7,3,Premium,Monthly,264,25,1,2
48877,21,Female,52,27,9,25,Premium,Quarterly,302,12,1,2
48878,42,Female,10,1,6,3,Standard,Annual,160,15,1,1
48879,21,Female,2,10,9,29,Standard,Monthly,255,29,1,2
48880,57,Male,49,24,10,28,Standard,Quarterly,584,1,1,1
48881,51,Female,24,3,8,3,Standard,Quarterly,845,30,1,2
48882,30,Female,50,22,7,30,Basic,Quarterly,739,28,1,0
48883,53,Female,8,4,6,24,Standard,Quarterly,500,2,1,2
48884,50,Female,27,23,5,26,Standard,Annual,323,7,1,1
48885,50,Female,5,23,4,26,Premium,Annual,200,20,1,1
48886,53,Male,49,2,6,11,Standard,Quarterly,577,5,1,1
48887,57,Male,50,22,7,28,Standard,Annual,921,18,1,1
48888,49,Female,47,22,5,28,Premium,Quarterly,146,29,1,2
48889,39,Male,42,30,8,26,Standard,Annual,133,10,1,1
48890,37,Female,36,2,6,29,Premium,Monthly,612,14,1,2
48891,44,Male,32,3,6,18,Basic,Monthly,775,23,1,0
48892,56,Female,37,1,0,22,Premium,Monthly,104,4,1,2
48893,31,Female,5,5,1,23,Premium,Quarterly,361,9,1,2
48894,64,Female,38,1,6,10,Basic,Monthly,520,3,1,0
48895,20,Female,33,16,5,29,Basic,Quarterly,899,26,1,0
48896,51,Male,59,17,8,23,Premium,Quarterly,580,3,1,2
48897,26,Female,55,11,5,28,Basic,Quarterly,350,3,1,0
48898,38,Male,8,1,1,4,Standard,Annual,550,2,1,1
48899,25,Male,33,9,9,22,Premium,Monthly,924,23,1,2
48900,26,Female,9,1,9,12,Basic,Annual,688,16,1,1
48901,43,Female,29,11,1,30,Premium,Quarterly,137,27,1,2
48902,23,Male,54,16,10,18,Basic,Annual,582,5,1,1
48903,41,Female,45,22,6,17,Standard,Quarterly,126,3,1,2
48904,53,Female,46,10,9,17,Premium,Quarterly,336,9,1,2
48905,42,Female,22,2,9,23,Standard,Monthly,662,22,1,2
48906,41,Male,43,8,8,24,Basic,Quarterly,770,3,1,0
48907,42,Female,44,24,9,26,Premium,Annual,546,3,1,1
48908,59,Male,22,2,5,5,Standard,Monthly,490,13,1,0
48909,63,Male,59,2,0,0,Standard,Annual,203,27,1,1
48910,53,Female,12,4,7,17,Basic,Quarterly,661,29,1,0
48911,43,Female,47,5,5,28,Basic,Quarterly,102,12,1,0
48912,28,Female,55,1,9,26,Basic,Annual,382,26,1,1
48913,40,Female,49,15,7,21,Premium,Annual,209,9,1,1
48914,20,Male,42,29,9,18,Premium,Quarterly,839,6,1,2
48915,53,Female,37,2,10,13,Basic,Annual,118,16,1,1
48916,37,Female,43,2,1,26,Premium,Monthly,992,11,1,2
48917,28,Male,3,2,4,8,Premium,Annual,721,28,1,1
48918,46,Female,57,12,4,24,Premium,Annual,235,27,1,1
48919,18,Female,60,25,5,25,Basic,Quarterly,269,24,1,0
48920,34,Female,8,29,10,25,Basic,Quarterly,286,15,1,0
48921,22,Female,48,24,2,28,Premium,Quarterly,276,14,1,2
48922,37,Female,32,12,10,18,Basic,Monthly,643,25,1,0
48923,44,Female,15,9,3,26,Basic,Annual,176,21,1,1
48924,52,Male,25,3,7,13,Premium,Quarterly,156,18,1,2
48925,48,Female,57,13,10,28,Basic,Monthly,507,8,1,0
48926,21,Female,31,24,5,18,Standard,Quarterly,793,2,1,2
48927,43,Male,46,17,5,19,Standard,Annual,841,5,1,1
48928,52,Female,26,9,10,17,Basic,Annual,556,3,1,1
48929,30,Female,37,11,6,21,Standard,Quarterly,891,26,1,2
48930,40,Male,40,6,10,28,Basic,Quarterly,743,3,1,0
48931,60,Male,59,10,10,22,Premium,Quarterly,984,19,1,2
48932,60,Female,15,21,0,29,Basic,Monthly,952,23,1,0
48933,53,Female,1,29,9,29,Standard,Quarterly,305,29,1,2
48934,28,Female,58,2,10,30,Standard,Annual,611,4,1,1
48935,30,Female,1,2,10,15,Premium,Annual,401,11,1,1
48936,42,Female,39,5,6,18,Premium,Monthly,758,16,1,2
48937,37,Male,37,29,8,24,Premium,Monthly,508,22,1,2
48938,28,Female,10,21,1,24,Premium,Monthly,430,23,1,2
48939,46,Female,19,20,4,30,Premium,Monthly,789,17,1,2
48940,30,Female,24,21,1,22,Standard,Quarterly,314,26,1,2
48941,30,Female,33,13,6,25,Standard,Monthly,758,17,1,2
48942,52,Male,32,17,10,23,Premium,Annual,938,13,1,1
48943,23,Female,15,6,9,29,Premium,Monthly,872,18,1,2
48944,52,Female,37,17,9,28,Basic,Monthly,891,13,1,0
48945,25,Female,46,14,3,23,Standard,Monthly,649,16,1,2
48946,51,Male,44,23,7,19,Premium,Monthly,739,30,1,2
48947,42,Female,16,28,10,30,Standard,Quarterly,297,4,1,2
48948,33,Male,37,4,8,22,Basic,Quarterly,142,5,1,0
48949,58,Male,36,21,5,25,Standard,Quarterly,214,6,1,1
48950,47,Female,60,5,6,25,Premium,Quarterly,728,14,1,2
48951,65,Male,3,2,8,3,Standard,Monthly,209,10,1,0
48952,45,Female,24,26,7,18,Premium,Quarterly,567,10,1,2
48953,54,Female,14,13,5,26,Premium,Monthly,919,28,1,2
48954,54,Female,30,1,3,24,Basic,Monthly,532,29,1,0
48955,61,Male,42,29,8,20,Basic,Monthly,956,27,1,0
48956,27,Male,39,10,5,29,Standard,Monthly,609,6,1,0
48957,50,Female,12,16,3,26,Premium,Monthly,924,2,1,2
48958,60,Female,51,27,0,22,Basic,Quarterly,265,11,1,0
48959,27,Male,47,6,10,26,Premium,Annual,537,17,1,1
48960,43,Male,30,13,8,17,Premium,Annual,358,17,1,1
48961,25,Female,55,1,5,19,Premium,Monthly,753,12,1,2
48962,26,Female,29,10,8,23,Standard,Annual,107,26,1,1
48963,65,Female,27,1,6,0,Standard,Annual,502,26,1,1
48964,35,Female,24,13,8,25,Basic,Annual,375,15,1,1
48965,49,Male,54,20,9,16,Premium,Annual,549,18,1,1
48966,65,Female,28,1,5,13,Basic,Quarterly,770,9,1,0
48967,56,Female,28,2,7,24,Standard,Annual,211,18,1,1
48968,32,Female,47,20,10,18,Premium,Quarterly,891,19,1,2
48969,40,Female,7,19,3,29,Basic,Monthly,112,7,1,0
48970,30,Male,40,28,5,24,Standard,Quarterly,659,9,1,1
48971,27,Male,56,4,10,18,Basic,Quarterly,757,7,1,0
48972,22,Female,2,22,7,25,Standard,Monthly,627,9,1,2
48973,64,Male,46,17,6,23,Basic,Annual,698,21,1,1
48974,32,Female,32,18,9,17,Standard,Quarterly,966,19,1,2
48975,50,Female,28,14,3,30,Basic,Monthly,194,15,1,0
48976,28,Female,43,1,4,4,Basic,Annual,110,25,1,1
48977,31,Female,60,15,0,27,Basic,Monthly,742,23,1,0
48978,30,Female,19,16,8,29,Basic,Annual,412,2,1,1
48979,44,Female,49,24,0,25,Basic,Quarterly,144,22,1,0
48980,47,Female,42,17,10,27,Standard,Quarterly,178,24,1,2
48981,45,Female,35,2,7,30,Standard,Quarterly,391,7,1,2
48982,47,Male,37,19,7,30,Basic,Annual,109,4,1,1
48983,30,Male,37,5,5,24,Premium,Quarterly,978,15,1,2
48984,20,Female,14,30,8,21,Standard,Annual,285,9,1,1
48985,51,Female,46,26,7,21,Basic,Monthly,892,30,1,0
48986,34,Female,57,28,7,22,Basic,Quarterly,839,10,1,0
48987,37,Male,34,26,5,28,Standard,Monthly,243,23,1,0
48988,47,Female,60,23,7,17,Standard,Monthly,377,29,1,2
48989,64,Female,56,20,1,24,Basic,Monthly,762,18,1,0
48990,40,Female,2,27,7,25,Standard,Monthly,229,29,1,2
48991,33,Female,27,4,6,25,Basic,Annual,913,13,1,1
48992,54,Male,24,5,4,28,Standard,Monthly,332,18,1,0
48993,55,Female,56,25,6,25,Standard,Annual,947,16,1,1
48994,52,Female,9,5,9,3,Premium,Annual,435,15,1,1
48995,43,Male,35,27,5,28,Standard,Quarterly,939,17,1,1
48996,58,Male,35,10,10,18,Standard,Monthly,164,12,1,0
48997,31,Female,44,4,5,29,Premium,Monthly,243,10,1,2
48998,52,Male,32,26,5,17,Basic,Quarterly,503,2,1,0
48999,55,Male,38,11,6,16,Standard,Monthly,977,12,1,0
49000,22,Female,36,8,0,23,Premium,Quarterly,364,12,1,2
49001,58,Female,28,5,7,22,Premium,Monthly,433,15,1,2
49002,30,Male,37,29,10,28,Standard,Annual,148,10,1,1
49003,49,Female,55,19,2,22,Basic,Annual,282,17,1,1
49004,42,Male,28,19,7,26,Standard,Annual,613,22,1,1
49005,51,Female,29,14,6,27,Basic,Quarterly,205,2,1,0
49006,52,Male,23,1,6,17,Standard,Quarterly,317,10,1,1
49007,61,Male,41,18,5,26,Basic,Monthly,607,4,1,0
49008,47,Female,2,16,4,23,Basic,Monthly,737,2,1,0
49009,28,Male,49,22,5,17,Standard,Monthly,209,9,1,0
49010,24,Female,18,1,8,11,Premium,Annual,272,18,1,1
49011,38,Male,58,27,6,27,Premium,Annual,535,5,1,1
49012,22,Male,57,22,10,20,Premium,Quarterly,186,27,1,2
49013,60,Female,48,18,8,24,Standard,Annual,560,15,1,1
49014,57,Male,52,2,4,13,Standard,Quarterly,355,8,1,1
49015,54,Female,31,9,10,27,Standard,Annual,789,5,1,1
49016,31,Male,45,26,10,23,Basic,Quarterly,734,24,1,0
49017,18,Male,46,6,9,26,Premium,Quarterly,324,23,1,2
49018,65,Female,49,23,9,17,Premium,Annual,667,23,1,1
49019,33,Female,5,29,4,22,Standard,Annual,275,7,1,1
49020,63,Male,15,2,9,8,Standard,Annual,511,19,1,1
49021,63,Male,30,21,10,22,Standard,Monthly,232,5,1,0
49022,62,Male,42,28,5,27,Basic,Annual,752,29,1,1
49023,46,Male,28,15,8,16,Premium,Monthly,499,20,1,2
49024,65,Female,28,5,4,7,Premium,Monthly,679,20,1,2
49025,61,Female,14,5,6,7,Basic,Monthly,113,1,1,0
49026,57,Female,58,15,6,17,Basic,Monthly,462,4,1,0
49027,29,Male,44,1,6,27,Premium,Quarterly,704,15,1,2
49028,37,Female,44,7,8,25,Premium,Annual,528,18,1,1
49029,50,Female,2,5,10,25,Premium,Monthly,184,4,1,2
49030,61,Female,29,18,6,30,Basic,Quarterly,331,5,1,0
49031,38,Female,45,23,0,22,Standard,Quarterly,432,1,1,2
49032,55,Male,57,12,9,16,Standard,Annual,784,8,1,1
49033,18,Female,55,4,6,29,Standard,Monthly,188,30,1,2
49034,45,Female,39,27,6,23,Standard,Annual,722,22,1,1
49035,24,Male,41,24,10,27,Basic,Quarterly,265,9,1,0
49036,29,Female,35,14,2,28,Basic,Annual,312,20,1,1
49037,19,Male,41,30,7,16,Basic,Annual,689,20,1,1
49038,64,Female,54,20,7,22,Premium,Quarterly,842,18,1,2
49039,57,Female,59,4,7,25,Premium,Annual,354,26,1,1
49040,28,Male,52,22,8,20,Premium,Quarterly,934,12,1,2
49041,46,Male,58,17,5,26,Standard,Monthly,832,26,1,0
49042,47,Male,39,6,5,29,Premium,Monthly,229,22,1,2
49043,42,Female,53,2,4,23,Basic,Monthly,205,19,1,0
49044,49,Female,34,16,8,28,Standard,Quarterly,206,5,1,2
49045,50,Female,30,13,8,23,Basic,Quarterly,291,13,1,0
49046,35,Female,38,30,5,20,Premium,Monthly,659,18,1,2
49047,29,Female,22,9,3,25,Basic,Monthly,124,9,1,0
49048,61,Female,52,23,8,19,Basic,Quarterly,689,12,1,0
49049,64,Female,20,7,7,29,Standard,Quarterly,479,13,1,2
49050,34,Male,34,14,6,16,Basic,Monthly,244,30,1,0
49051,20,Male,26,2,7,19,Premium,Annual,202,2,1,1
49052,28,Male,60,14,10,16,Premium,Quarterly,165,25,1,2
49053,25,Female,10,29,4,26,Standard,Annual,475,21,1,1
49054,54,Female,40,23,5,28,Basic,Quarterly,312,22,1,0
49055,55,Female,30,2,9,2,Premium,Monthly,397,13,1,2
49056,32,Male,39,2,9,0,Basic,Annual,101,24,1,1
49057,43,Male,32,12,5,22,Standard,Monthly,268,12,1,0
49058,18,Female,4,13,6,25,Basic,Annual,402,6,1,1
49059,57,Female,37,6,10,28,Standard,Annual,953,16,1,1
49060,61,Male,59,18,7,29,Standard,Quarterly,851,25,1,1
49061,61,Female,42,16,1,27,Standard,Annual,480,18,1,1
49062,62,Male,47,4,7,20,Premium,Annual,321,19,1,1
49063,57,Female,26,25,8,26,Premium,Monthly,964,7,1,2
49064,24,Female,54,26,5,16,Premium,Quarterly,690,26,1,2
49065,50,Female,49,11,10,30,Basic,Annual,401,9,1,1
49066,22,Female,51,23,2,22,Standard,Quarterly,188,10,1,2
49067,23,Female,49,14,6,29,Basic,Annual,383,7,1,1
49068,65,Female,22,8,10,25,Standard,Monthly,982,20,1,2
49069,47,Male,52,12,5,20,Premium,Quarterly,317,3,1,2
49070,57,Male,33,17,5,25,Standard,Quarterly,769,21,1,1
49071,24,Female,7,1,4,2,Basic,Annual,454,14,1,1
49072,60,Male,21,4,8,6,Premium,Monthly,706,15,1,2
49073,39,Female,41,3,7,28,Premium,Monthly,334,24,1,2
49074,45,Female,47,16,8,17,Basic,Monthly,960,28,1,0
49075,41,Male,43,17,8,24,Premium,Quarterly,531,6,1,2
49076,21,Female,32,8,7,21,Standard,Annual,579,8,1,1
49077,44,Female,37,11,5,27,Basic,Annual,788,13,1,1
49078,55,Female,14,18,9,28,Basic,Monthly,839,27,1,0
49079,43,Female,45,30,8,20,Premium,Annual,563,2,1,1
49080,65,Male,41,5,7,7,Basic,Quarterly,562,7,1,0
49081,52,Female,57,2,0,26,Standard,Quarterly,427,22,1,2
49082,56,Female,44,30,9,18,Basic,Monthly,780,6,1,0
49083,51,Male,39,10,5,20,Basic,Quarterly,903,29,1,0
49084,44,Female,15,2,8,26,Premium,Quarterly,165,28,1,2
49085,50,Male,60,22,10,24,Standard,Quarterly,809,30,1,1
49086,55,Female,21,9,2,26,Basic,Monthly,511,18,1,0
49087,44,Male,31,12,8,23,Basic,Annual,775,19,1,1
49088,42,Female,32,25,7,30,Premium,Monthly,241,22,1,2
49089,37,Female,20,27,9,26,Basic,Monthly,851,27,1,0
49090,41,Female,52,5,8,23,Basic,Quarterly,547,14,1,0
49091,59,Male,40,28,8,25,Premium,Annual,381,9,1,1
49092,51,Female,29,21,5,27,Premium,Annual,152,1,1,1
49093,62,Female,46,8,8,16,Basic,Quarterly,582,9,1,0
49094,45,Female,58,22,1,22,Basic,Monthly,874,30,1,0
49095,55,Female,14,2,7,25,Premium,Quarterly,810,16,1,2
49096,27,Female,26,22,6,30,Basic,Annual,880,7,1,1
49097,64,Female,54,21,8,18,Basic,Monthly,811,10,1,0
49098,46,Female,1,1,8,30,Premium,Quarterly,227,15,1,2
49099,30,Female,48,10,0,27,Premium,Monthly,711,9,1,2
49100,51,Male,45,2,10,15,Standard,Annual,203,5,1,1
49101,47,Male,43,1,5,28,Basic,Quarterly,993,23,1,0
49102,31,Female,20,12,2,22,Standard,Monthly,918,8,1,2
49103,44,Female,54,3,8,26,Basic,Quarterly,841,18,1,0
49104,18,Female,47,4,7,18,Premium,Monthly,603,22,1,2
49105,30,Male,34,25,6,21,Basic,Monthly,529,22,1,0
49106,56,Female,51,14,5,29,Standard,Quarterly,784,15,1,2
49107,38,Female,1,7,5,24,Basic,Annual,382,6,1,1
49108,44,Female,18,29,2,23,Premium,Monthly,938,14,1,2
49109,37,Male,53,1,7,29,Basic,Monthly,601,21,1,0
49110,38,Female,19,28,7,25,Basic,Monthly,445,10,1,0
49111,38,Male,38,10,5,17,Premium,Annual,886,30,1,1
49112,60,Female,20,4,10,6,Basic,Annual,904,11,1,1
49113,56,Female,55,21,6,26,Basic,Monthly,879,4,1,0
49114,48,Female,40,20,5,20,Premium,Quarterly,228,8,1,2
49115,60,Female,20,15,8,21,Premium,Monthly,904,10,1,2
49116,58,Female,35,3,4,14,Basic,Quarterly,551,26,1,0
49117,27,Male,24,5,9,30,Standard,Monthly,530,30,1,0
49118,27,Male,24,11,8,27,Standard,Annual,262,15,1,1
49119,29,Female,50,22,2,30,Standard,Monthly,901,5,1,2
49120,33,Male,24,6,5,27,Basic,Quarterly,386,12,1,0
49121,18,Female,45,10,10,27,Basic,Monthly,650,10,1,0
49122,27,Female,47,2,4,21,Standard,Monthly,280,17,1,2
49123,28,Female,30,25,8,19,Premium,Monthly,519,17,1,2
49124,59,Female,37,26,8,29,Basic,Quarterly,125,9,1,0
49125,38,Male,42,14,6,28,Premium,Quarterly,272,26,1,2
49126,47,Female,45,30,5,23,Standard,Monthly,853,1,1,2
49127,32,Female,32,30,6,24,Standard,Annual,142,25,1,1
49128,46,Female,54,3,8,19,Basic,Quarterly,421,7,1,0
49129,62,Male,40,28,6,22,Premium,Quarterly,969,11,1,2
49130,65,Female,54,30,8,27,Premium,Annual,448,6,1,1
49131,51,Male,41,21,10,22,Basic,Annual,411,26,1,1
49132,52,Male,16,5,9,0,Basic,Quarterly,997,30,1,0
49133,60,Male,32,5,7,20,Premium,Annual,804,14,1,1
49134,25,Male,27,19,7,26,Basic,Quarterly,653,26,1,0
49135,34,Female,25,21,7,16,Basic,Quarterly,463,1,1,0
49136,23,Female,60,7,9,19,Premium,Annual,546,21,1,1
49137,30,Female,22,29,2,30,Basic,Quarterly,307,20,1,0
49138,55,Male,38,13,10,20,Premium,Quarterly,273,17,1,2
49139,64,Female,57,25,6,21,Premium,Annual,727,4,1,1
49140,26,Male,49,9,7,28,Basic,Quarterly,235,3,1,0
49141,49,Female,49,9,10,24,Standard,Quarterly,938,5,1,2
49142,18,Male,7,2,5,4,Basic,Annual,564,28,1,1
49143,39,Male,32,12,8,17,Standard,Quarterly,428,12,1,1
49144,56,Female,38,19,6,30,Standard,Quarterly,629,5,1,2
49145,59,Female,57,18,0,27,Standard,Monthly,697,15,1,2
49146,45,Male,13,1,7,22,Basic,Annual,158,25,1,1
49147,60,Female,12,12,1,26,Premium,Annual,393,29,1,1
49148,39,Male,60,13,9,17,Standard,Quarterly,978,6,1,1
49149,49,Female,43,5,9,22,Premium,Annual,877,28,1,1
49150,32,Female,5,27,4,24,Basic,Monthly,672,28,1,0
49151,56,Male,46,2,5,6,Basic,Annual,572,25,1,1
49152,47,Male,38,6,8,25,Standard,Quarterly,731,20,1,1
49153,65,Female,35,1,5,17,Standard,Annual,345,27,1,1
49154,38,Male,48,11,9,30,Premium,Quarterly,374,9,1,2
49155,36,Male,25,29,5,22,Standard,Quarterly,995,22,1,1
49156,58,Female,50,9,7,29,Standard,Quarterly,713,10,1,2
49157,34,Female,39,23,10,20,Standard,Monthly,814,3,1,2
49158,29,Female,51,7,7,17,Basic,Annual,808,16,1,1
49159,60,Female,36,14,5,22,Standard,Annual,599,17,1,1
49160,41,Female,30,18,9,25,Premium,Quarterly,987,12,1,2
49161,57,Male,13,2,9,19,Standard,Monthly,899,9,1,0
49162,41,Female,17,30,5,22,Premium,Quarterly,228,11,1,2
49163,61,Female,8,30,4,29,Standard,Quarterly,435,5,1,2
49164,57,Male,24,26,10,21,Premium,Quarterly,851,2,1,2
49165,25,Female,39,15,10,16,Standard,Annual,451,10,1,1
49166,40,Male,51,2,5,5,Premium,Annual,247,23,1,1
49167,61,Male,19,5,6,29,Basic,Annual,145,23,1,1
49168,63,Female,40,3,9,28,Premium,Annual,258,14,1,1
49169,56,Female,39,2,0,5,Premium,Annual,233,10,1,1
49170,64,Female,2,19,5,25,Premium,Quarterly,182,25,1,2
49171,43,Female,59,21,7,18,Basic,Quarterly,331,27,1,0
49172,65,Female,52,25,0,28,Premium,Monthly,829,11,1,2
49173,63,Female,35,23,1,23,Premium,Monthly,974,3,1,2
49174,32,Male,57,7,9,17,Standard,Quarterly,176,3,1,1
49175,19,Female,50,12,6,25,Standard,Annual,897,5,1,1
49176,50,Female,16,8,5,30,Standard,Monthly,123,7,1,2
49177,57,Male,29,18,8,25,Standard,Annual,874,1,1,1
49178,28,Male,40,22,7,28,Basic,Monthly,637,17,1,0
49179,25,Female,30,6,7,24,Standard,Monthly,530,11,1,2
49180,64,Female,32,17,7,22,Basic,Monthly,711,7,1,0
49181,45,Female,31,12,10,25,Basic,Quarterly,721,19,1,0
49182,26,Female,35,4,10,16,Basic,Annual,320,30,1,1
49183,56,Female,32,2,9,26,Basic,Quarterly,491,21,1,0
49184,50,Female,37,25,0,21,Standard,Monthly,776,9,1,2
49185,32,Female,12,23,7,21,Standard,Monthly,468,24,1,2
49186,50,Female,27,26,0,27,Standard,Annual,233,13,1,1
49187,23,Female,3,29,8,23,Standard,Quarterly,484,7,1,2
49188,55,Female,46,11,6,23,Premium,Monthly,543,24,1,2
49189,20,Female,53,1,10,29,Basic,Quarterly,243,26,1,0
49190,25,Male,45,13,8,18,Basic,Monthly,264,7,1,0
49191,56,Male,27,8,6,30,Standard,Annual,579,21,1,1
49192,32,Male,36,27,5,21,Standard,Quarterly,792,1,1,1
49193,63,Male,39,7,6,30,Premium,Quarterly,138,17,1,2
49194,28,Male,39,26,9,22,Basic,Annual,448,30,1,1
49195,57,Female,57,2,5,16,Standard,Monthly,322,13,1,2
49196,39,Female,56,23,5,22,Standard,Annual,380,6,1,1
49197,60,Female,1,3,1,8,Basic,Quarterly,664,8,1,0
49198,48,Female,53,5,0,23,Basic,Annual,281,20,1,1
49199,48,Male,28,25,5,20,Standard,Quarterly,686,30,1,1
49200,49,Female,12,20,8,27,Premium,Monthly,721,23,1,2
49201,39,Female,7,21,4,26,Basic,Monthly,169,9,1,0
49202,23,Female,40,14,7,29,Premium,Monthly,525,3,1,2
49203,64,Male,36,20,10,25,Basic,Annual,463,17,1,1
49204,52,Male,41,2,4,2,Basic,Monthly,538,27,1,0
49205,32,Female,49,9,5,26,Premium,Monthly,517,21,1,2
49206,37,Male,26,11,6,18,Premium,Quarterly,279,21,1,2
49207,58,Female,14,16,0,24,Basic,Monthly,831,15,1,0
49208,20,Female,57,23,5,30,Premium,Annual,312,27,1,1
49209,48,Female,47,4,1,22,Standard,Quarterly,142,19,1,2
49210,60,Female,47,29,7,17,Standard,Quarterly,932,20,1,2
49211,63,Female,56,15,2,28,Standard,Quarterly,289,19,1,2
49212,43,Male,46,15,10,24,Standard,Monthly,526,17,1,0
49213,46,Female,11,22,3,26,Premium,Quarterly,142,23,1,2
49214,52,Male,46,9,7,30,Basic,Quarterly,133,2,1,0
49215,20,Female,38,20,4,26,Standard,Quarterly,346,24,1,2
49216,39,Female,25,20,10,29,Standard,Quarterly,917,22,1,2
49217,32,Female,21,17,7,23,Premium,Annual,100,13,1,1
49218,46,Female,50,3,6,19,Premium,Monthly,478,21,1,2
49219,46,Female,59,30,9,29,Basic,Monthly,158,6,1,0
49220,36,Male,33,15,10,22,Basic,Annual,764,3,1,1
49221,44,Female,18,11,1,24,Basic,Monthly,664,24,1,0
49222,55,Male,46,2,10,12,Basic,Quarterly,964,19,1,0
49223,47,Female,17,16,0,23,Premium,Monthly,794,11,1,2
49224,47,Female,49,11,0,22,Standard,Monthly,676,11,1,2
49225,55,Female,41,5,7,1,Basic,Monthly,808,13,1,0
49226,29,Male,44,7,6,29,Basic,Monthly,470,8,1,0
49227,22,Female,48,13,6,19,Basic,Annual,954,22,1,1
49228,39,Male,39,26,7,24,Basic,Monthly,708,16,1,0
49229,34,Male,25,9,9,23,Basic,Monthly,291,26,1,0
49230,62,Female,2,6,2,23,Basic,Monthly,664,20,1,0
49231,25,Male,37,26,6,22,Standard,Quarterly,893,22,1,1
49232,63,Female,1,21,4,27,Standard,Monthly,875,20,1,2
49233,42,Female,55,3,9,22,Standard,Quarterly,249,11,1,2
49234,55,Female,42,1,9,18,Standard,Quarterly,715,9,1,2
49235,52,Female,23,9,4,25,Basic,Annual,410,3,1,1
49236,59,Male,33,8,9,28,Premium,Quarterly,932,8,1,2
49237,21,Female,24,8,8,17,Standard,Annual,680,26,1,1
49238,20,Female,42,18,10,19,Basic,Quarterly,101,27,1,0
49239,39,Male,9,1,10,21,Standard,Annual,191,14,1,1
49240,59,Male,43,20,6,22,Premium,Annual,595,21,1,1
49241,51,Female,26,24,2,24,Basic,Quarterly,343,7,1,0
49242,18,Male,42,6,10,21,Standard,Monthly,872,3,1,0
49243,31,Male,43,18,8,24,Standard,Annual,538,15,1,1
49244,41,Male,55,8,9,16,Basic,Quarterly,716,2,1,0
49245,39,Male,29,10,7,18,Standard,Annual,262,7,1,1
49246,49,Male,49,11,9,22,Basic,Quarterly,883,15,1,0
49247,26,Male,27,15,10,20,Standard,Annual,163,24,1,1
49248,53,Female,48,12,8,23,Premium,Annual,621,16,1,1
49249,38,Female,46,13,10,18,Standard,Quarterly,428,24,1,2
49250,62,Male,28,28,10,18,Basic,Annual,917,12,1,1
49251,47,Male,56,23,9,18,Standard,Annual,379,23,1,1
49252,19,Male,6,2,9,30,Basic,Annual,692,15,1,1
49253,63,Female,50,23,9,28,Standard,Quarterly,590,29,1,2
49254,60,Female,41,19,6,20,Premium,Quarterly,723,10,1,2
49255,20,Female,22,13,3,25,Premium,Monthly,957,13,1,2
49256,33,Female,12,3,0,25,Basic,Monthly,388,16,1,0
49257,52,Female,37,3,7,4,Premium,Monthly,719,24,1,2
49258,63,Female,7,2,1,2,Premium,Annual,555,25,1,1
